web-scraper-order,web-scraper-start-url,titulo,precio,habitaciones,banos,metros
1616375128-3622,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=3,Departamento Amueblado Renta Juriquilla Nautico Querétaro con Hermosa Vista / TI-D,"$14,000","1
                                    
                                
                                Recámara","1
                                    
                                
                                Baño","60 m²
                                    
                                
                                Construidos"
1616375030-3236,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/departamento/for-rent/?page=2,Renta exclusivo departamento en el Mirador AGT,"$11,500","2
                                    
                                
                                Recámaras","2
                                    
                                
                                Baños","85 m²
                                    
                                
                                Construidos"
1616375060-3342,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/departamento/for-rent/?page=1,"Departamento en renta  en Milenio III, Qro.","$17,500","3
                                    
                                
                                Recámaras","3
                                    
                                
                                Baños","170 m²
                                    
                                
                                Construidos"
1616375161-3757,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/departamento/for-rent/?page=2,EL REFUGIO QUERETARO S-52-20,"$13,000","2
                                    
                                
                                Recámaras","2
                                    
                                
                                Baños","110 m²
                                    
                                
                                Construidos"
1616375098-3506,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=7,RENTO DEPA EN JURIQUILLA QUERÉTARO,"$20,000","2
                                    
                                
                                Recámaras","2
                                    
                                
                                Baños","99 m²
                                    
                                
                                Construidos"
1616375128-3620,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=3,JURIQUILLA RENTA DEPARTAMENTO 3 RECAMARAS COCINA EQUIPADA ALBERCA GYM,"$20,500","3
                                    
                                
                                Recámaras","2
                                    
                                
                                Baños","126 m²
                                    
                                
                                Construidos"
1616375083-3454,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=9,LOFT EN RENTA NAUTICO JURIQUILLA AMUEBLADO,"$14,000","1
                                    
                                
                                Recámara","1
                                    
                                
                                Baño","55 m²
                                    
                                
                                Construidos"
1616375135-3661,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=2,Departamento sin amoblar en Fray Junipero Serra de 2 dormitorios! GOC 19-2058,"$7,500","2
                                    
                                
                                Recámaras","2
                                    
                                
                                Baños","73 m²
                                    
                                
                                Construidos"
1616375030-3222,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/departamento/for-rent/?page=2,Departamento en Renta. El Mirador. FVR,"$12,500","2
                                    
                                
                                Recámaras","2
                                    
                                
                                Baños","85 m²
                                    
                                
                                Construidos"
1616375091-3487,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=8,Departamento Penthouse en Juriquilla de 2 Niveles y 3 Recámaras con baño,"$20,000","3
                                    
                                
                                Recámaras","4
                                    
                                
                                Baños","218 m²
                                    
                                
                                Construidos"
1616375067-3391,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=11,RENTA DE DEPARTAMENTO EN HANDIKO JURIQUILLA,"$20,000","2
                                    
                                
                                Recámaras","2
                                    
                                
                                Baños",null
1616375161-3741,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/departamento/for-rent/?page=2,Espacioso departamento sin amoblar en el refugio de 3 dormitorios! Rahqro,"$18,600","3
                                    
                                
                                Recámaras","4
                                    
                                
                                Baños","242 m²
                                    
                                
                                Construidos"
1616375105-3546,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=6,Departamento amueblado - Tu hogar rodeado de belleza natural - Múltiples y diversos e...,"$38,000","3
                                    
                                
                                Recámaras","3
                                    
                                
                                Baños","161 m²
                                    
                                
                                Construidos"
1616375153-3706,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/departamento/for-rent/?page=3,"Departamento Lujoso, Amoblado, Amplio, Amenidades y Segura!","$15,500","2
                                    
                                
                                Recámaras","3
                                    
                                
                                Baños","144 m²
                                    
                                
                                Construidos"
1616375098-3500,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=7,Departamento en Renta - Atelier Juriquilla,"$14,000","3
                                    
                                
                                Recámaras","2
                                    
                                
                                Baños","98 m²
                                    
                                
                                Construidos"
1616375053-3312,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/departamento/for-rent/?page=2,RENTA DEPARTAMENTO AMUEBLADO MILENIO,"$14,000","3
                                    
                                
                                Recámaras","2
                                    
                                
                                Baños","140 m²
                                    
                                
                                Construidos"
1616375120-3582,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=4,Departamento en PB sin amueblar con 2 dormitorios y 72 mts2! RAHQRO,"$7,400","2
                                    
                                
                                Recámaras","2
                                    
                                
                                Baños","72 m²
                                    
                                
                                Construidos"
1616375135-3651,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=2,"DEPARTAMENTO EN PLANTA BAJA DE 3 RECÁMARAS ATRÁS DE LA UVM, JURIQUILLA, QRO.","$13,000","3
                                    
                                
                                Recámaras","3
                                    
                                
                                Baños","160 m²
                                    
                                
                                Construidos"
1616375030-3223,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/departamento/for-rent/?page=2,Departamento en renta EL Mirador 2 habitaciones JGCC,"$11,500","2
                                    
                                
                                Recámaras","2
                                    
                                
                                Baños","85 m²
                                    
                                
                                Construidos"
1616375037-3278,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/departamento/for-rent/?page=1,"Renta de Departamento Amueblado, Excelente Ubicación - El Mirador","$11,500","1
                                    
                                
                                Recámara","1
                                    
                                
                                Baño","72 m²
                                    
                                
                                Construidos"
1616375112-3565,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=5,Excelente departamento en Atelier Juriquilla,"$25,000","3
                                    
                                
                                Recámaras","2
                                    
                                
                                Baños",null
1616375143-3687,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=1,DEPARTAMENTO EN RENTA EN JURIQUILLA TOWERS,"$25,000","3
                                    
                                
                                Recámaras","3
                                    
                                
                                Baños","160 m²
                                    
                                
                                Construidos"
1616375135-3640,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=2,Departamento tipo dúplex en Altos de Juriquilla sin amueblar! RAHQRO,"$14,500","2
                                    
                                
                                Recámaras","3
                                    
                                
                                Baños","156 m²
                                    
                                
                                Construidos"
1616375091-3486,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=8,"Renta de Departamento en Juriquilla Altara, Qro. 2 recámaras","$13,000","2
                                    
                                
                                Recámaras","2
                                    
                                
                                Baños","103 m²
                                    
                                
                                Construidos"
1616375120-3606,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=4,RENTA DE 2 DEPARTAMENTOS EN JURIQUILLA TOWERS UBICADOS EN EL PISO 9 Y 11,"$27,100","2
                                    
                                
                                Recámaras","2
                                    
                                
                                Baños","114 m²
                                    
                                
                                Construidos"
1616375083-3448,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=9,"Renta PH amueblado en fraccionamiento hermoso, seguro y tranquilo JF","$25,500","3
                                    
                                
                                Recámaras","2
                                    
                                
                                Baños","232 m²
                                    
                                
                                Construidos"
1616375060-3352,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/departamento/for-rent/?page=1,"Departamento en renta en Milenio III, Qro.","$22,000","2
                                    
                                
                                Recámaras","2
                                    
                                
                                Baños",null
1616375091-3472,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=8,"RENTA DE DEPARTAMENTO AMUEBLADO  EN ALEGRA TOWERS JURIQUILLA, QUERETARO","$19,500","1
                                    
                                
                                Recámara","2
                                    
                                
                                Baños","98 m²
                                    
                                
                                Construidos"
1616375053-3316,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/departamento/for-rent/?page=2,Milenio III SIN AMUEBLAR departamento de 3 recamaras y 146 mts2!,"$14,000","3
                                    
                                
                                Recámaras","2
                                    
                                
                                Baños","146 m²
                                    
                                
                                Construidos"
1616375120-3583,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=4,Departamento en renta en juriquilla AQC,"$20,000","3
                                    
                                
                                Recámaras","3
                                    
                                
                                Baños","184 m²
                                    
                                
                                Construidos"
1616375067-3389,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=11,DEPARTAMENTO en RENTA Amueblado JURIQUILLA  con Terraza Moderno,"$16,900","2
                                    
                                
                                Recámaras","2
                                    
                                
                                Baños","136 m²
                                    
                                
                                Construidos"
1616375143-3674,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=1,"DEPARTAMENTO EN RENTA EN JURIQUILLA TOWERS $22,000 (175M2)","$22,000","3
                                    
                                
                                Recámaras","4
                                    
                                
                                Baños","175 m²
                                    
                                
                                Construidos"
1616375060-3340,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/departamento/for-rent/?page=1,"Se Renta Departamento AMUEBLADO en MILENIO, Hermosa Vista, Equipado !!","$15,000","2
                                    
                                
                                Recámaras","2
                                    
                                
                                Baños","135 m²
                                    
                                
                                Construidos"
1616375128-3630,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=3,"Juriquilla, Renta. Departamento Amueblado, Buena Ubicación","$15,500","2
                                    
                                
                                Recámaras","2
                                    
                                
                                Baños","110 m²
                                    
                                
                                Construidos"
1616375098-3514,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=7,Departamento - Juriquilla,"$15,400","2
                                    
                                
                                Recámaras","2
                                    
                                
                                Baños",null
1616375105-3537,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=6,Departamento Amueblado en Renta en Juriquilla Queretaro,"$24,000","2
                                    
                                
                                Recámaras","2
                                    
                                
                                Baños","107 m²
                                    
                                
                                Construidos"
1616375135-3641,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=2,DEPARTAMENTO EN RENTA EN JURIQUILLA DESARROLLO HANDIKO,"$18,000","2
                                    
                                
                                Recámaras","2
                                    
                                
                                Baños","124 m²
                                    
                                
                                Construidos"
1616375143-3684,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=1,"Departamento en Renta, en Juriquilla, Querétaro","$32,000","2
                                    
                                
                                Recámaras","3
                                    
                                
                                Baños","130 m²
                                    
                                
                                Construidos"
1616375030-3241,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/departamento/for-rent/?page=2,Departamento en renta El Mirador 2 habitaciones JGCC,"$11,500","2
                                    
                                
                                Recámaras","2
                                    
                                
                                Baños","85 m²
                                    
                                
                                Construidos"
1616375075-3405,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=10,Departamento de 4 recámaras en renta Atelier Juriquilla,"$18,000","4
                                    
                                
                                Recámaras","2
                                    
                                
                                Baños",null
1616375143-3693,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=1,RENTA DEPARTAMENTO EN JURIQUILLA SANTA FE JACUZZI,"$12,500","3
                                    
                                
                                Recámaras","3
                                    
                                
                                Baños","210 m²
                                    
                                
                                Construidos"
1616375153-3708,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/departamento/for-rent/?page=3,Departamento en Renta El Refugio,"$12,000","2
                                    
                                
                                Recámaras","2
                                    
                                
                                Baños",null
1616375169-3771,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/departamento/for-rent/?page=1,DEPARTAMENTO - ALTERRA EL REFUGIO,"$12,000","2
                                    
                                
                                Recámaras","2
                                    
                                
                                Baños",null
1616375143-3692,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=1,DEPARTAMENTO AMUEBLADO EN RENTA EN JURIQUILLA DESARROLLO HANDIKO,"$22,500","2
                                    
                                
                                Recámaras","2
                                    
                                
                                Baños","124 m²
                                    
                                
                                Construidos"
1616375161-3748,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/departamento/for-rent/?page=2,DEPARTAMENTO LOFT EN RENTA EL REFUGIO QUERETARO,"$17,500","3
                                    
                                
                                Recámaras","3
                                    
                                
                                Baños","193 m²
                                    
                                
                                Construidos"
1616375091-3484,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=8,Departamento PH Cantalagua Juriquilla 3 recámaras RENTA!!!,"$20,000","2
                                    
                                
                                Recámaras","2
                                    
                                
                                Baños",null
1616375120-3592,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=4,DEPARTAMENTO EN JURIQUILLA SANTA FE,"$25,000","3
                                    
                                
                                Recámaras","2
                                    
                                
                                Baños","130 m²
                                    
                                
                                Construidos"
1616375161-3736,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/departamento/for-rent/?page=2,Departamento amueblado de lujo en El Refugio de 250 mts2! RCS,"$23,000","3
                                    
                                
                                Recámaras","4
                                    
                                
                                Baños","250 m²
                                    
                                
                                Construidos"
1616375161-3749,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/departamento/for-rent/?page=2,El Refugio - Departamento de 2 niveles,"$12,200","3
                                    
                                
                                Recámaras","3
                                    
                                
                                Baños","95 m²
                                    
                                
                                Construidos"
1616375037-3257,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/departamento/for-rent/?page=1,Departamento en Renta en El mirador,"$11,500","2
                                    
                                
                                Recámaras","2
                                    
                                
                                Baños","85 m²
                                    
                                
                                Construidos"
1616375030-3232,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/departamento/for-rent/?page=2,Departamento en renta El MIrador 2 habitaciones AVH,"$11,500","2
                                    
                                
                                Recámaras","2
                                    
                                
                                Baños","85 m²
                                    
                                
                                Construidos"
1616375153-3717,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/departamento/for-rent/?page=3,Renta departamento Refugio,"$12,500","2
                                    
                                
                                Recámaras","2
                                    
                                
                                Baños","92 m²
                                    
                                
                                Construidos"
1616375075-3406,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=10,TI/D DEPARTAMENTO DE LUJO EN RENTA JURIQUILLA QUERETARO,"$23,000","2
                                    
                                
                                Recámaras","2
                                    
                                
                                Baños","163 m²
                                    
                                
                                Construidos"
1616375169-3760,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/departamento/for-rent/?page=1,Departamento en Renta en el Refugio en Torres Oasis en Queretaro,"$9,500","3
                                    
                                
                                Recámaras","2
                                    
                                
                                Baños","1 m²
                                    
                                
                                Construidos"
1616375053-3313,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/departamento/for-rent/?page=2,P H  AMUEBLADO EN RENTA MILENIO III,"$18,000","3
                                    
                                
                                Recámaras","2
                                    
                                
                                Baños","136 m²
                                    
                                
                                Construidos"
1616375105-3539,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=6,RENTA DE DEPARTAMENTO AMUEBLADO Y EQUIPADO  EN SANTA FE JURIQUILLA,"$23,000","2
                                    
                                
                                Recámaras","1
                                    
                                
                                Baño",null
1616375067-3390,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=11,DEPARTAMENTO AMUEBLADO EN RENTA SOBRE BLVD DE LA CAMPANA EN JURIQUILLA QUERETARO,"$18,500","2
                                    
                                
                                Recámaras","2
                                    
                                
                                Baños","100 m²
                                    
                                
                                Construidos"
1616375153-3702,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/departamento/for-rent/?page=3,Departamento en renta amueblado en Villas del Refugio en privada con vigilancia,"$6,000","2
                                    
                                
                                Recámaras","1
                                    
                                
                                Baño","52 m²
                                    
                                
                                Construidos"
1616375161-3737,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/departamento/for-rent/?page=2,"Fray Junipero, departamento para renta a estrenar. FVR","$22,000","2
                                    
                                
                                Recámaras","3
                                    
                                
                                Baños","130 m²
                                    
                                
                                Construidos"
1616375046-3289,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/departamento/for-rent/?page=3,Renta depa a estrenar en condominio con excelentes amenidades JF,"$15,000","3
                                    
                                
                                Recámaras","2
                                    
                                
                                Baños","125 m²
                                    
                                
                                Construidos"
1616375037-3273,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/departamento/for-rent/?page=1,Departamento en renta en Queretaro JL 201961,"$12,515","2
                                    
                                
                                Recámaras","2
                                    
                                
                                Baños","85 m²
                                    
                                
                                Construidos"
1616375037-3259,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/departamento/for-rent/?page=1,Departamento en renta El Mirador 2 habitaciones JGCC,"$11,500","2
                                    
                                
                                Recámaras","2
                                    
                                
                                Baños","85 m²
                                    
                                
                                Construidos"
1616375135-3649,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=2,"Precioso Departamento en Renta en La Loma, 2 Recamaras, 2 Baños, Campo Deportivo","$15,000","2
                                    
                                
                                Recámaras","2
                                    
                                
                                Baños","90 m²
                                    
                                
                                Construidos"
1616375030-3225,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/departamento/for-rent/?page=2,"Departamento Amueblado con Terraza - El Mirador, Renta","$11,500","1
                                    
                                
                                Recámara","1
                                    
                                
                                Baño","72 m²
                                    
                                
                                Construidos"
1616375098-3495,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=7,DEPARTAMENTO AMUEBLADO EN RENTA EN ALEGRA TOWERS JURIQUILLA,"$26,000","2
                                    
                                
                                Recámaras","2
                                    
                                
                                Baños","132 m²
                                    
                                
                                Construidos"
1616375105-3524,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=6,DEPARTAMENTO DE LUJO EN RENTA EN JURIQUILLA QUERETARO,"$18,000","3
                                    
                                
                                Recámaras","2
                                    
                                
                                Baños","120 m²
                                    
                                
                                Construidos"
1616375091-3469,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=8,DEPARTAMENTO EN RENTA EN JURIQUILLA DESARROLLO HANDIKO,"$21,500","2
                                    
                                
                                Recámaras","2
                                    
                                
                                Baños","160 m²
                                    
                                
                                Construidos"
1616375030-3221,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/departamento/for-rent/?page=2,"Departamento de 1 Recámara a Pie de Calle, El Mirador. Renta","$6,500","1
                                    
                                
                                Recámara","1
                                    
                                
                                Baño","60 m²
                                    
                                
                                Construidos"
1616375143-3685,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=1,"DEPARTAMENTO AMUEBLADO EN RENTA EN WISE LIVING JURIQUILLA, QRO. GPS INMOBILIARIA","$35,000","3
                                    
                                
                                Recámaras","2
                                    
                                
                                Baños",null
1616375023-3217,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/departamento/for-rent/?page=3,Departamento amueblado en renta GGV#21-2500,"$11,500","1
                                    
                                
                                Recámara","1
                                    
                                
                                Baño","72 m²
                                    
                                
                                Construidos"
1616375067-3392,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=11,Departamento en Renta Club la Loma el salitre Queretaro 1 habitacion y estudio,"$17,900","1
                                    
                                
                                Recámara","2
                                    
                                
                                Baños","88 m²
                                    
                                
                                Construidos"
1616375105-3531,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=6,Departamento Amueblado en Juriquilla,"$15,000","1
                                    
                                
                                Recámara","2
                                    
                                
                                Baños","98 m²
                                    
                                
                                Construidos"
1616375053-3338,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/departamento/for-rent/?page=2,RENTA DEPARTAMENTO MILENIO III NUEVECITO CON ALBERCA,"$14,000","2
                                    
                                
                                Recámaras","2
                                    
                                
                                Baños","113 m²
                                    
                                
                                Construidos"
1616375067-3385,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=11,"RENTA DE DEPARTAMENTO EN WISE LIVING, JURIQUILLA","$24,500","1
                                    
                                
                                Recámara","1
                                    
                                
                                Baño","90 m²
                                    
                                
                                Construidos"
1616375128-3636,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=3,"Planta baja con 2 dormitorios y buena ubicación, departamento sin amueblar! RAH","$7,400","2
                                    
                                
                                Recámaras","2
                                    
                                
                                Baños","72 m²
                                    
                                
                                Construidos"
1616375128-3619,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=3,Departamento - Juriquilla,"$20,000","3
                                    
                                
                                Recámaras","3
                                    
                                
                                Baños","186 m²
                                    
                                
                                Construidos"
1616375105-3541,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=6,Departamento en Renta El Respiro,"$26,000","2
                                    
                                
                                Recámaras","3
                                    
                                
                                Baños",null
1616375112-3571,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=5,Departamento en Renta RID10434,"$17,500","2
                                    
                                
                                Recámaras","2
                                    
                                
                                Baños","170 m²
                                    
                                
                                Construidos"
1616375067-3394,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=11,Departamento Duplex en Renta 2 Recamaras Excelentes Amenidades Ycc,"$14,000","2
                                    
                                
                                Recámaras","3
                                    
                                
                                Baños","156 m²
                                    
                                
                                Construidos"
1616375098-3513,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=7,Departamento - Juriquilla,"$15,400","2
                                    
                                
                                Recámaras","2
                                    
                                
                                Baños","97 m²
                                    
                                
                                Construidos"
1616375060-3356,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/departamento/for-rent/?page=1,Departamento amueblado y equipado en Renta. Milenio III en 2° piso con 3 recámaras y ...,"$13,000","3
                                    
                                
                                Recámaras","2
                                    
                                
                                Baños","172 m²
                                    
                                
                                Construidos"
1616375046-3281,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/departamento/for-rent/?page=3,"DEPARTAMENTO EN RENTA, 147 m2 EN EL PISO 9, AMPLIOS ESPACIOS, EXCELENTE VISTA","$18,600","2
                                    
                                
                                Recámaras","3
                                    
                                
                                Baños","147 m²
                                    
                                
                                Construidos"
1616375053-3314,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/departamento/for-rent/?page=2,DEPARTAMENTO EN RENTA EN MILENIO III QUERETARO CON GRAN VISTA A LA CAÑADA,"$18,320","2
                                    
                                
                                Recámaras","2
                                    
                                
                                Baños","113 m²
                                    
                                
                                Construidos"
1616375169-3780,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/departamento/for-rent/?page=1,Departamento en Privalia ambienta 2 recamaras.,"$7,500","2
                                    
                                
                                Recámaras","2
                                    
                                
                                Baños","84 m²
                                    
                                
                                Construidos"
1616375143-3676,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=1,RENTA DEPARTAMENTO EN JURIQUILLA TOWERS LL,"$20,000","2
                                    
                                
                                Recámaras","2
                                    
                                
                                Baños","128 m²
                                    
                                
                                Construidos"
1616375060-3357,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/departamento/for-rent/?page=1,Departamento en Renta en Milenio 3a. Sección,"$14,000","2
                                    
                                
                                Recámaras","2
                                    
                                
                                Baños","140 m²
                                    
                                
                                Construidos"
